codigo_partido	nombre	coalicion	partidos_coalicion	tradicional	temporalidad	gradonac	ideologia	paso_ideologia	justificacion_ideologia	grupo_representativo_1	paso1_gr	justificacion_gr_1	grupo_representativo_2	paso2_gr	justificacion_gr_2	part_alcaldia	part_asamblea	part_camara	part_concejo	part_gobernacion	part_presidencia	part_presidencia_1v	part_presidencia_2v	part_senado	fuente_ideologia	fuente_gr
20191407	"COALICION CONCEJO DE SANTANDER DE QUILICHAO-CAU.MOVIMIENTO SOMOS ALIANZA POR QUILICHAO - PARTIDO ALIANZA VERDE - POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""SOMOS ALIANZA POR QUILICHAO"""	1	"[20191907,20090002,20050001,20190033]"	0	"2019-2019"	99	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191408	"COALICION CONCEJO DE SUAREZ-CAU.""COALICION ESTAMOS UNIDOS POR SUAREZ"""	1	""	0	"2019-2019"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191409	"COALICION CONCEJO DE TIMBIO-CAU.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191410	"G.S.C  MOVIMIENTO CIUDADANO VAMOS VALLEDUPAR"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191411	"COALICION CONCEJO DE VALLEDUPAR-CES.""COALICION DIGNIDAD VALLENATA"""	1	""	0	"2019-2019"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191412	"G.S.C  EQUIPOAZUL"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191413	"G.S.C  EL CORAZON DEL VALLE - CONCEJO"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191414	"G.S.C  POR TI VALLEDUPAR - CONCEJO"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191415	"G.S.C  LIDERA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191416	"G.S.C  MAR - MOVIMIENTO …"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191417	"G.S.C  LA DIFERENCIA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191418	"G.S.C  IMPULSAMOS LO POSITIVO"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191419	"COALICION CONCEJO DE AGUSTIN CODAZZI-CES.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191420	"G.S.C  CODAZZI HONESTO -BUENO - RESPONSABLE"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191421	"G.S.C  UNION AFROCOLOMBIANO"	0	""	0	"2019-2019"	0	4		""	1	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	0	0	1	0	0	0	0	0	""	""
20191422	"COALICION CONCEJO DE BOSCONIA-CES.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""POR LA DIGNIDAD DE BOSCONIA"""	1	"[20190033,20050001]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191423	"G.S.C  UNIDOS POR CURUMANI"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191424	"COALICION CONCEJO DE MONTERIA-CORD.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - PARTIDO ALIANZA VERDE Y POLO DEMOCRATICO ALTERNATIVO - ""UNIDOS POR MONTERIA"""	1	"[20190033,20090002,20050001]"	0	"2019-2019"	99	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191425	"G.S.C  MOVIMIENTO POPULAR INDEPENDIENTE - MPI"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191426	"COALICION CONCEJO DE PLANETA RICA-CORD.MOVIMIENTO MAIS Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""CONVERGENCIA POR PLANETA RICA"""	1	"[20130002,20190033]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191427	"G.S.C  OPCION CRISTIANA"	0	""	0	"2019-2019"	0	1	1	"Se clasifica los partidos políticos como de izquierda o derecha en base a sus nombres o eslóganes"	3	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	98		""	0	0	0	1	0	0	0	0	0	""	""
20191428	"G.S.C  MOVIMIENTO POPULAR INDIGENA - MPI"	0	""	0	"2019-2019"	0	4		""	2	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	0	0	1	0	0	0	0	0	""	""
20191429	"G.S.C  FUERZA DEMOCRATICA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191430	"COALICION CONCEJO DE CAJICA-CUND.PARTIDO CONSERVADOR Y PARTIDO MIRA"	1	"[18490002,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191431	"G.S.C  MAS POR CAJICA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191432	"G.S.C  DE CORAZON POR CHIA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191433	"COALICION CONCEJO DE CHIA-CUND.PARTIDO CENTRO DEMOCRATICO - PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191434	"G.S.C  CHIA ALIANZA DE TODOS"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191435	"G.S.C  CHIA SEGURA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191436	"G.S.C  COMPROMISO CIUDADANO CHIA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191437	"G.S.C  COTENSE DE CORAZON"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191438	"COALICION CONCEJO DE COTA-CUND.PARTIDO CONSERVADOR - PARTIDO MIRA"	1	"[18490002,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191439	"G.S.C  COMPROMISO CIUDADANO COTA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191440	"G.S.C  MI CHOACHI"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191441	"G.S.C  SOMOS MESITAS"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191442	"G.S.C  JOVENES ADELANTE FACATATIVA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191443	"G.S.C  FORTALECIENDO FACATATIVA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191444	"COALICION CONCEJO DE FACATATIVA-CUND.PARTIDO CONSERVADOR - PARTIDO MIRA"	1	"[18490002,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191445	"COALICION CONCEJO DE FUNZA-CUND.POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""POR UNA FUNZA MAS HUMANA"""	1	"[20050001,20190033]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191446	"G.S.C  ESPERANZA Y FUTURO UNIDOS LO LOGRAREMOS"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191447	"COALICION CONCEJO DE FUNZA-CUND.PARTIDO CONSERVADOR Y PARTIDO MIRA"	1	"[18490002,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191448	"COALICION CONCEJO DE FUSAGASUGA-CUND.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO"	1	"[20190033,20050001]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191449	"G.S.C  MEJOR GACHANCIPA, SEGURA, SOCIAL Y PROSPERA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191450	"COALICION CONCEJO DE GIRARDOT-CUND.MOVIMIENTO ALTERNATIVO POR GIRARDOT - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO FARC - ""COALICION ALTERNATIVA POR GIRARDOT"""	1	"[20191908,20190033,20170003]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	4	6	"Cuando más del 50% de los partidos de la coalición sean de la misma categoría, entonces la coalición heredará esta clasificación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	0	0	0	1	0	0	0	0	0	""	""
20191451	"G.S.C  MOVIMIENTO CIVICO INDEPENDIENTE - MCI"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191452	"COALICION CONCEJO DE LA VEGA-CUND.PARTIDO MIRA - PARTIDO CONSERVADOR"	1	"[20000036,18490002]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191453	"COALICION CONCEJO DE MADRID-CUND.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191454	"COALICION CONCEJO DE MOSQUERA-CUND.PARTIDO ALIANZA VERDE - POLO DEMOCRATICO ALTERNATIVO - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION SOMOS LA ALTERNATIVA"""	1	"[20090002,20050001,20190033]"	0	"2019-2019"	99	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191455	"COALICION CONCEJO DE MOSQUERA-CUND.PARTIDO CONSERVADOR Y PARTIDO MIRA"	1	"[18490002,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191456	"COALICION CONCEJO DE PASCA-CUND.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO FARC - ""CONVERGENCIA UNIDOS POR LA PAZ Y EL PROGRESO DE PASCA"""	1	"[20190033,20170003]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	4	6	"Cuando más del 50% de los partidos de la coalición sean de la misma categoría, entonces la coalición heredará esta clasificación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	0	0	0	1	0	0	0	0	0	""	""
20191457	"G.S.C  PARTICIPACION COMUNITARIA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191458	"COALICION CONCEJO DE SILVANIA-CUND.PARTIDO CONSERVADOR Y PARTIDO MIRA"	1	"[18490002,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191459	"COALICION CONCEJO DE SOACHA-CUND.MOVIMIENTO SOACHA HUMANA ALTERNATIVA - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""SOACHA HUMANA Y ALTERNATIVA"""	1	"[20191909,20190033,20050001]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191460	"COALICION CONCEJO SOPO-CUND.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION COLOMBIA HUMANA + POLO"""	1	"[20190033,20050001]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191461	"G.S.C  SUBACHOQUE SIEMPRE SEGURO"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191462	"COALICION CONCEJO DE TABIO-CUND.PARTIDO ALIANZA VERDE - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION SOMOS"""	1	"[20090002,20190033,20050001]"	0	"2019-2019"	99	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191463	"G.S.C  TOCANCIPA, EL MOMENTO ES AHORA"	0	""	0	"2019-2019"	0	3	3	"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida."	98		""	98		""	0	0	0	1	0	0	0	0	0	"https://es.readkong.com/page/programa-de-gobierno-2989197"	""
20191464	"G.S.C  COMPROMISO CIUDADANO TOCANCIPA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191465	"COALICION CONCEJO DE VIOTA-CUND.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO FARC"	1	"[20190033,20170003]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	4	6	"Cuando más del 50% de los partidos de la coalición sean de la misma categoría, entonces la coalición heredará esta clasificación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	0	0	0	1	0	0	0	0	0	""	""
20191466	"G.S.C  AVANZA YACOPI"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	1	0	0	1	0	0	0	0	0	""	""
20191467	"COALICION CONCEJO DE ZIPAQUIRA-CUND.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA"	1	"[20130001,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191468	"COALICION CONCEJO DE QUIBDO-CHOC.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO FARC - ""POR LA VIDA, LA PAZ Y EL TERRITORIO"""	1	"[20190033,20170003]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	4	6	"Cuando más del 50% de los partidos de la coalición sean de la misma categoría, entonces la coalición heredará esta clasificación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	0	0	0	1	0	0	0	0	0	""	""
20191469	"COALICION CONCEJO DE NEIVA-HUI.PARTIDO CONSERVADOR Y PARTIDO MIRA"	1	"[18490002,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191470	"G.S.C  FUERZA CIUDADANA NEIVA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191471	"G.S.C  NEIVA PRIMERO"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191472	"G.S.C  TRANSFORMEMOS NEIVA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191473	"COALICION CONCEJO DE NEIVA-HUI.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION NEIVA HUMANA Y ALTERNATIVA"""	1	"[20190033,20050001]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191474	"COALICION CONCEJO DE AIPE-HUI.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION POR AIPE"""	1	"[20190033,20050001]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191475	"COALICION CONCEJO DE ALGECIRAS-HUI.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""UNIDAD POR ALGECIRAS"""	1	"[20190033,20050001]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191476	"COALICION CONCEJO DE ALGECIRAS-HUI.PARTIDO CONSERVADOR Y PARTIDO MIRA"	1	"[18490002,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191477	"COALICION CONCEJO DE BARAYA-HUI.PARTIDO CONSERVADOR Y PARTIDO MIRA"	1	"[18490002,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191478	"COALICION CONCEJO DE CAMPOALEGRE-HUI.MOVIMIENTO MAIS Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION CAMPOALEGRE HUMANO Y SOLIDARIO"""	1	"[20130002,20190033]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191479	"COALICION CONCEJO DE CAMPOALEGRE-HUI.PARTIDO CONSERVADOR Y PARTIDO MIRA"	1	"[18490002,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191480	"G.S.C  SIEMPRE, UNIDOS POR GARZON"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191481	"COALICION CONCEJO DE GARZON-HUI.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION UNIDAD POR GARZON"""	1	"[20190033,20050001]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191482	"COALICION CONCEJO DE GIGANTE-HUI.PARTIDO CONSERVADOR Y PARTIDO MIRA"	1	"[18490002,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191483	"COALICION CONCEJO DE ISNOS-HUI.PARTIDO CONSERVADOR Y PARTIDO MIRA"	1	"[18490002,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191484	"COALICION CONCEJO DE ISNOS-HUI.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION ALIANZA INDEPENDIENTE"""	1	"[20190033,20050001]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191485	"COALICION CONCEJO DE RIVERA-HUI.MOVIMIENTO MAIS Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION DECENTES"""	1	"[20130002,20190033]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191486	"COALICION CONCEJO DE LA PLATA-HUI.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - MOVIMIENTO MAIS Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION UNIDAD POR LA PLATA"""	1	"[20190033,20130002,20050001]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191487	"COALICION CONCEJO DE TELLO-HUI.PARTIDO CONSERVADOR Y PARTIDO MIRA"	1	"[18490002,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191488	"COALICION CONCEJO DE RIOHACHA-GUAJ.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION CONVERGENCIA ALTERNATIVA POR RIOHACHA"""	1	"[20190033,20050001]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191489	"G.S.C  TODOS POR EL CAMBIO"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191490	"COALICION CONCEJO DE SAN JUAN DEL CESAR-GUAJ.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION #CONVERGENCIA"""	1	"[20190033,20050001]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191491	"COALICION CONCEJO DE SANTA MARTA-MAG.PARTIDO CONSERVADOR Y PARTIDO MIRA"	1	"[18490002,20000036]"	0	"2019-2019"	1	3		""	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191492	"G.S.C  TODOS POR SANTA MARTA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	"https://www.polodemocratico.net/wp-content/uploads/2021/05/1%20Bola%C3%B1o%20-%20Magdalena.pdf"	""
20191493	"COALICION CONCEJO DE SANTA MARTA-MAG.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""CONVERGENCIA DEMOCRATICA SANTA MARTA"""	1	"[20190033,20050001]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	0	0	0	1	0	0	0	0	0	""	""
20191494	"G.S.C  PENSANDO EN GRANDE POR SANTA MARTA"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191495	"G.S.C  INDEPENDIENTE"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191496	"G.S.C  EL MONO"	0	""	0	"2019-2019"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
20191497	"COALICION CONCEJO DE CIENAGA-MAG.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO FARC - ""CONVERGENCIA POR LA VIDA LA PAZ Y LA DEMOCRACIA"	1	"[20190033,20170003]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	4	6	"Cuando más del 50% de los partidos de la coalición sean de la misma categoría, entonces la coalición heredará esta clasificación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	0	0	0	1	0	0	0	0	0	""	""
