"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","cluster"
-3.22873056247262,-0.877610217183154,1.31249946579149,1.02051414807117,0.539365866762045,-0.205328998000113,-0.998377523460627,-2.76238992375898,-0.867354924928418,0.0260944920119392,0.0544957404303527,-0.0170255863836503,-0.0137748806392532,-0.144577983551867,0.769902227542212,-0.667318987081238,0.599494540967206,-0.892794921500673,-0.232724573739944,0.139335210966243,0.0466212443438817,0.896552397685484,-0.163923727743836,-0.307089527637851,-0.281854100949979,-0.489165591299829,0.0788399203276832,0.00138282642110345,-0.00276937089252718,3.44786779145962e-05,"2"
-3.83658999771197,0.617074306139066,4.01605748078968,-0.313517221436778,0.732776683253351,-0.160495639430815,-0.463102307532415,-3.89987633326557,0.476363166931381,-1.21780640633463,0.0966745269392313,-0.0260907730314558,0.60974548436262,0.17199503512197,0.136529997039073,-1.98637305004969,1.30349120742097,5.64781318772573,0.731674845999315,1.60701452282656,-2.20165139982568,1.1699381888809,3.25751216430672,-0.571087882841622,-0.196841195457603,-0.691238471344533,0.15488923407518,0.125338647682331,-0.0153811885345858,0.0118183317121531,"4"
-1.45499897516451,6.10371341314251,4.55087942310519,-0.328986230764815,0.432773367050507,-1.73210475892926,0.472938842723571,-1.91828347393212,1.21549831145521,-0.813444737585608,-0.0995229934342486,-0.0705367365901657,0.416408165329101,-0.139167455941671,0.132878310465528,0.112664481115503,1.05302234022921,6.58121462527007,-0.404595944808803,-1.9138961376797,-0.33780445538992,0.248792227994854,3.55176882216627,-0.351802428276925,1.03293666611106,-0.60195265325793,-0.846818914988163,-0.0101946411693995,0.0168595941795343,0.00452920462165633,"4"
-4.51484339789254,6.07375040025572,5.32243694334563,-2.17929635666873,1.24767819441088,-3.80251910517308,1.40827640681919,-1.20111042875483,5.99347682510095,4.82725311247566,-0.0719080200393534,0.0871861138153382,2.81822327884112,3.06697467150635,-2.73075147902484,-4.62138030975582,2.02800708226527,3.5050377506927,0.227754925674502,0.252847826969452,1.50502515925062,0.811567234025093,4.69552676256138,0.12019823085609,-1.46759700089503,-0.167255272526535,-0.31419585972915,0.0746904430697384,-0.00704207670185378,0.0074305212586019,"4"
-4.02506874437652,4.79057198599716,3.82373608291896,-1.38895003070234,1.71939527078765,-2.70610208554977,0.449366774647513,-0.943165362894401,5.5803323992685,4.90404183461535,0.082481527325006,0.13753519763598,3.12921729799898,3.48977295969038,-2.71202104107364,-5.69439231304406,2.01189525917728,3.405408810561,0.555257106660502,2.43475727357469,-0.141658427160384,2.70563671815819,4.63146419946846,-0.910961994706312,-0.585736490167212,1.17347848984197,-0.266570945725028,-0.204033030125937,-0.0177084515527432,0.00599827190704679,"4"
-3.82522390543178,0.41322432651385,0.959229665694607,3.44550890076123,0.163165253265205,0.14526111888091,-2.9010789453377,-3.20632126386146,-4.97269840218761,4.53900857991997,-1.25402353745428,0.148200155041404,-7.5308134203095,-5.1052390534626,-12.1578527747284,-2.08067371778202,-0.668548521085681,0.54887437508823,0.735634216358639,-0.643050426180734,-0.743743274109524,0.0473210705803823,-0.141463942917035,-0.193399575984587,0.107311159103058,-0.130098505119482,-0.0115483419083125,-0.0556500089167245,-0.000361851287136637,0.00122334587058068,"2"
-2.98723731116998,-1.22886591101538,0.523704023593666,1.54586414563882,1.13069935253648,0.136365977080207,-0.556381513963695,-0.0504417005947611,-0.580590605947163,0.181414954183297,0.0574606883680132,-0.00409711792843446,0.251794569518366,0.238869985947491,0.634773627960298,-0.297845257164564,0.620141663957734,-0.0103502222275547,0.430983838621407,0.2768474531338,-0.324915330626598,-1.29814717546452,-0.235009599060628,0.618369818202904,-0.488177378460497,0.573954018406941,0.0453201678831623,0.0446829101893106,-0.00261165868762529,-0.00107264822736705,"2"
-5.04444483151368,3.0038539328812,5.42049136408186,-1.19602759796447,1.36251828283422,-1.84776111054707,0.629388334561873,-3.30324796361546,0.89732301942468,-0.961842720256109,-0.0494504829057015,-0.0766793041577055,0.391259880349914,-0.168916386678434,0.339115914837912,-0.58946503899174,1.3946401477266,5.91648667077836,0.179241191346666,-1.72149711811129,-0.905744406548382,-0.967291786543787,3.33962722400273,0.198163378044132,-0.130482640628762,0.39968725710559,0.0203463500233188,0.0200693017280232,0.00118927696007784,0.0151872655839359,"4"
-0.847139539925171,4.60902888982028,1.847321408107,1.00504513874313,0.239362550559201,-1.77693811749856,-0.0623363732046413,-0.780797064425521,-0.12821978040459,0.430456160760964,-0.141701779943127,-0.0614715499423602,-0.207112199672772,-0.455740474615508,0.766250540968666,1.43171854408396,0.349025673775442,0.0406065160436663,-1.36899536454806,-3.38157544954001,1.91046818877964,-0.0245935632005604,0.130332930115711,-0.0878040730731538,0.94792376061868,-0.399879773213226,-0.92286822873566,-0.134150462430627,0.029471411821593,-0.00725464841258217,"3"
-3.44966098075787,-0.722445867767509,1.69373075720057,1.7775450746171,1.41596095245634,-0.465597983907052,-1.12017470143113,-1.68798619333078,-1.03742683710591,0.145627550385098,0.036758725525952,-0.0177383621985301,0.0813393587082458,-0.0251747444597254,0.926874280308513,-0.411549842745773,0.791827649296004,-0.504684128042027,0.210515628342023,-0.208445408415017,0.452673586800829,1.04798109999761,-0.139284900572032,0.296017083880188,-0.10788259431879,0.55177028584744,0.123836394124945,0.0637880039578933,-0.00207976884198153,0.0020651791432587,"2"
