"codigo_partido","nombre","cluster","tradicional","gradonac","ideologia"
20191635,"COALICION CONCEJO DE BUGA-VALL.PARTIDO COLOMBIA JUSTA LIBRES Y PARTIDO MIRA","3",0,0,3
20191636,"COALICION CONCEJO DE BUGA-VALL.POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION BUGA HUMANA""","3",0,0,1
20191637,"COALICION CONCEJO DE BUGALAGRANDE-VALL.POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION CONVERGENCIA BUGALAGRANDE HUMANA""","3",0,0,1
20191638,"COALICION CONCEJO DE BUGALANGRADE-VALL.PARTIDO LIBERAL Y PARTIDO MIRA","3",0,1,3
20191639,"COALICION CONCEJO DE CALIMA-VALL.POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION CALIMA EN BUENAS MANOS""","3",0,0,1
20191640,"COALICION CONCEJO DE CANDELRIA-VALL.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION CONVERGENCIA CANDELARIA""","3",0,0,1
20191641,"COALICION CONCEJO DE CANDELARIA-VALL.PARTIDO AICO Y PARTIDO MIRA","3",0,0,1
20191642,"COALICION CONCEJO DE CARTAGO-VALL.POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""CIUDADANA POR CARTAGO""","3",0,0,1
20191643,"COALICION CONCEJO DE CARTAGO-VALL.ALIANZA SOCIAL INDEPENDIENTE Y PARTIDO MIRA","3",0,99,1
20191644,"COALICION CONCEJO DE DAGUA-VALL.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191645,"COALICION CONCEJO DE EL CERRITO-VALL.PARTIDO AICO Y PARTIDO MIRA","3",0,0,1
20191646,"COALICION CONCEJO DE EL CERRITO-VALL.POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""EL CERRITO HUMANO CONVERGENCIA""","3",0,0,1
20191647,"COALICION CONCEJO DE FLORIDA-VALL.MOVIMIENTO MAIS Y PARTIDO FARC - ""COALICION CONVERGENCIA MAIS - FLORIDA""","3",0,0,1
20191648,"COALICION CONCEJO DE FLORIDA-VALL.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""GRAN COALICION POR FLORIDA""","3",0,0,1
20191649,"COALICION CONCEJO DE GUACARI-VALL. PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191650,"COALICION CONCEJO DE JAMUNDI-VALL. PARTIDO ALIANZA VERDE Y PARTIDO MIRA","3",0,99,3
20191651,"G.S.C  CONSTRUYENDO CONFIANZA","2",0,0,4
20191652,"COALICION CONCEJO DE LA CUMBRE-VALL.PARTIDO MIRA Y ALIANZA SOCIAL INDEPENDIENTE","3",0,99,1
20191653,"COALICION CONCEJO DE OBANDO-VALL.PARTIDO CAMBIO RADICAL Y PARTIDO MIRA - ""JUNTOS POR OBANDO""","3",0,1,3
20191654,"COALICION CONCEJO DE PALMIRA-VALL.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO FARC - ""COALICION CONVERGENCIA PALMIRA HUMANA""","3",0,0,1
20191655,"COALICION CONCEJO DE PALMIRA-VALL.PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191656,"COALICION CONCEJO DE PRADERA-VALL.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191657,"COALICION CONCEJO DE PRADERA-VALL.POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""GRAN CONVERGENCIA ALTERNATIVA SOCIAL Y POLITICA POR PRADERA""","3",0,0,1
20191658,"COALICION CONCEJO DE ROLDANILLO-VALL.PARTIDO AICO Y PARTIDO MIRA","3",0,0,1
20191659,"COALICION CONCEJO DE SAN PEDRO-VALL.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191660,"G.S.C  LA NUEVA FUERZA","2",0,0,4
20191661,"COALICION CONCEJO DE TULUA-VALL.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO FARC - ""LISTA DE CONVERGENCIA ALTERNATIVA ANTICORRUPCION TULUA""","3",0,0,1
20191662,"COALICION CONCEJO DE TULUA-VALL.PARTIDO CAMBIO RADICAL Y PARTIDO MIRA - ""ACONSEJANDO TULUA""","3",0,1,3
20191663,"COALICION CONCEJO DE ULLOA-VALL.PARTIDO DE LA U Y PARTIDO MIRA","3",0,1,3
20191664,"COALICION CONCEJO DE YUMBO-VALL.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191665,"G.S.C  JUNTOS POR YUMBO","2",0,0,4
20191666,"COALICION CONCEJO DE ZARZAL-VALL.PARTIDO MIRA Y PARTIDO CENTRO DEMOCRATICO","3",0,1,3
20191667,"G.S.C  ZARZAL SOY YO VISION CON FUTURO","3",0,0,3
20191668,"G.S.C  ARAUCA ES REAL","2",0,0,4
20191669,"COALICION CONCEJO DE ARAUCA-ARAU.POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION ARAUCA ALTERNATIVA""","3",0,0,1
20191670,"COALICION CONCEJO DE SARAVENA-ARAU.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION SARAVENA DECENTE""","3",0,0,1
20191671,"COALICION CONCEJO DE TAME-ARAU.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA RENACIENTE - ""ALTERNATIVA TAME<U+00D1>A""","3",0,0,1
20191672,"COALICION CONCEJO DE YOPAL-CAS.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191673,"COALICION CONCEJO DE AGUAZUL-CAS.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191674,"G.S.C  PA' LANTE OROCUE","2",0,0,4
20191675,"COALICION CONCEJO DE PAZ DE ARIPORO-CAS.PARTIDO MIRA Y PARTIDO CENTRO DEMOCRATICO","3",0,1,3
20191676,"COALICION CONCEJO DE TAURAMENA-CAS.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION SOCIAL""","3",0,0,1
20191677,"G.S.C  AVANZA TAURAMENA","2",0,0,4
20191678,"COALICION CONCEJO DE VILLANUEVA-CAS.PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191679,"COALICION CONCEJO DE PUERTO CAICEDO-PUT.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""TODOS POR UN PUERTO CAICEDO DIGNO""","3",0,0,1
20191680,"COALICION CONCEJO DE PUERTO LEGUIZAMO-PUT.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION UNIDAD LEGUIZAME<U+00D1>A""","3",0,0,1
20191681,"COALICION CONCEJO DE SIBUNDOY-PUT.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""ALIANZA POR LA DIGNIDAD DEL PUEBLO""","3",0,0,1
20191682,"COALICION CONCEJO DE VILLAGARZON-PUT.PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION ALIANZA POR LA DIGNIDAD DEL PUEBLO""","3",0,0,1
20191683,"COALICION CONCEJO DE SAN JOSE DEL GUAVIARE-GUAV.  MOVIMIENTO MAIS Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION LISTA DE LA ESPERANZA""","3",0,0,1
20191684,"COALICION CONCEJO DE VILLARRICA-TOL.  PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191685,"COALICION ASAMBLEA ANTIOQUIA.  PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - MOVIMIENTO MAIS Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION QUEREMOS","3",0,0,1
20191686,"COALICION ASAMBLEA ATLANTICO.  PARTIDO ALIANZA VERDE - POLO DEMOCRATICO ALTERNATIVO - MOVIMIENTO MAIS Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA .- ""COALICION UNIDOS PODEMOS""","1",0,0,1
20191687,"COALICION ASAMBLEA BOLIVAR.  POLO DEMOCRATICO ALTERNATIVO - MOVIMIENTO MAIS Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION ALTERNATIVA BOLIVAR""","3",0,0,1
20191688,"COALICION ASAMBLEA BOLIVAR.  PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191689,"COALICION ASAMBLEA BOYACA.  POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION BOYACA DECENTE""","3",0,0,1
20191690,"COALICION ASAMBLEA CALDAS.  MOVIMIENTO MAIS - POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION ALTERNATIVA""","3",0,0,1
20191691,"COALICION ASAMBLEA CALDAS.  PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191692,"COALICION ASAMBLEA CAQUETA.  POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION ALTERNATIVA""","3",0,0,1
20191693,"COALICION ASAMBLEA CAUCA.  PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191694,"COALICION ASAMBLEA CAUCA.  MOVIMIENTO MAIS Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION CAUCA""","3",0,0,1
20191695,"COALICION ASAMBLEA CAUCA.  PARTIDO AICO Y ALIANZA SOCIAL INDEPENDIENTE - ""COALICION CAUCA INCLUYENTE""","3",0,0,1
20191696,"COALICION ASAMBLEA CESAR.  POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION DIGNIDAD POR EL CESAR""","3",0,0,1
20191697,"COALICION ASAMBLEA CORDOBA.  PARTIDO CENTRO DEMOCRATICO Y PARTIDO CAMBIO RADICAL - ""COALICION CORDOBA TIENE FUTURO""","1",0,1,3
20191698,"COALICION ASAMBLEA CORDOBA.  PARTIDO COLOMBIA RENACIENTE - PARTIDO ALIANZA VERDE - POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION UNIDOS POR CORDOBA""","1",0,99,3
20191699,"COALICION ASAMBLEA CUNDINAMARCA.  POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION CUNDINAMARCA HUMANA Y ALTERNATIVA""","3",0,0,1
20191700,"COALICION ASAMBLEA CUNDINAMARCA.  PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191701,"COALICION ASAMBLEA CHOCO.  PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y PARTIDO FARC - ""COALICION POR LA VIDA LA PAZ Y EL TERRITORIO""","3",0,0,1
20191702,"COALICION ASAMBLEA CHOCO.  PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191703,"COALICION ASAMBLEA HUILA.  POLO DEMOCRATICO ALTERNATIVO - MOVIMIENTO MAIS Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION UNIDOS""","3",0,0,1
20191704,"G.S.C. SOMOS GUAJIRA MOVIMIENTO CIUDADANO","2",0,0,4
20191705,"COALICION ASAMBLEA MAGDALENA.  PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191706,"COALICION ASAMBLEA MAGDALENA.  MOVIMIENTO MAIS - POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION CONVERGENCIA DEMOCRATICA DEL MAGDALENA""","3",0,0,1
20191707,"COALICION ASAMBLEA META.   PARTIDO CONSERVADOR Y PARTIDO MIRA","3",0,1,3
20191708,"COALICION ASAMBLEA META.  POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA . ""COALICION ALTERNATIVA POR EL META""","3",0,0,1
20191709,"COALICION ASAMBLEA NARI<U+00D1>O.  ALIANZA SOCIAL INDEPENDIENTE Y PARTIDO COLOMBIA RENACIENTE. ""COALICION UNIDOS  SI PODEMOS""","3",0,99,3
20191710,"COALICION ASAMBLEA NARI<U+00D1>O.  POLO DEMOCRATICO ALTERNATIVO - PARTIDO ALIANZA VERDE - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA Y MOVIMIENTO MAIS - ""COALICION CONVERGENCIA""","1",0,0,1
20191711,"COALICION ASAMBLEA QUINDIO.  PARTIDO ALIANZA VERDE - POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION QUINDIO DIFERENTE""","1",0,99,1
20191712,"COALICION ASAMBLEA QUINDIO.  PARTIDO CENTRO DEMOCRATICO Y PARTIDO CONSERVADOR","1",0,1,2
20191713,"COALICION ASAMBLEA RISARALDA.  PARTIDO ALIANZA VERDE - POLO DEMOCRATICO ALTERNATIVO - MOVIMIENTO MAIS Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION ALTERNATIVOS""","1",0,0,1
20191714,"COALICION ASAMBLEA SANTANDER.  POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA.  ""COALICION UNIDAD ALTERNATIVA""","3",0,0,1
20191715,"COALICION ASAMBLEA SANTANDER.  PARTIDO AICO Y MOVIMIENTO MAIS - ""COALICION ALIANZA POR SANTANDER""","3",0,0,1
20191716,"COALICION ASAMBLEA SANTANDER.  PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191717,"COALICION ASAMBLEA SUCRE.  PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191718,"COALICION ASAMBLEA TOLIMA.  MOVIMIENTO MAIS Y PARTIDO AICO - ""COALICION DECENTES TOLIMA""","3",0,0,1
20191719,"COALICION ASAMBEA TOLIMA.  PARTIDO ALIANZA VERDE - ALIANZA SOCIAL INDEPENDIENTE - POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION ALTERNATIVA""","1",0,99,1
20191720,"COALICION ASAMBLEA ARAUCA.  POLO DEMOCRATICO ALTERNATIVO - PARTIDO COLOMBIA RENACIENTE Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION ALTERNATIVA ARAUCANA""","3",0,0,1
20191721,"COALICION ASAMBLEA CASANARE.  PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191722,"COALICION ASAMBLEA CASANARE.  MOVIMIENTO MAIS Y POLO DEMOCRATICO ALTERNATIVO - ""COALICION CASANARE""","3",0,0,1
20191723,"G.S.C MOV. AMPLIO POR EL PROGRE. DEL ARCHIPIELAGO - MAPPA","2",0,0,4
20191724,"COALICION ASAMBLEA SAN ANDRES.  PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191725,"COALICION ASAMBLEA DE SAN ANDRES.  POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION FUERZA COMUN SAN ANDRES""","3",0,0,1
20191726,"COALICION ASAMBLEA GUAVIARE.  MOVIMIENTO MAIS Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""COALICION LISTA DE LA ESPERANZA""","3",0,0,1
20191727,"COALICION ASAMBLEA GUAVIARE.  PARTIDO CENTRO DEMOCRATICO Y PARTIDO MIRA","3",0,1,3
20191728,"COALICION ALCALDIA DE PALMITO-SUC.PARTIDO CONSERVADOR Y PARTIDO LIBERAL","1",1,1,3
20191729,"COALICION ALCALDIA DE IBAGUE-TOL.PARTIDO DE LA U Y ALIANZA SOCIAL INDEPENDIENTE","3",0,1,3
20191730,"COALICION ALCALDIA DE CASABIANCA-TOL.PARTIDO CONSERVADOR Y PARTIDO CENTRO DEMOCRATICO","1",0,1,2
20191731,"G.S.C  MOVIMIENTO CIUDADANO UNIDOS POR CHAPARRAL","2",0,0,4
20191732,"COALICION ALCALDIA DE CUNDAY-TOL.PARTIDO CONSERVADOR Y PARTIDO CENTRO DEMOCRATICO","1",0,1,2
20191733,"COALICION ALCALDIA DE FALAN-TOL.PARTIDO CONSERVADOR Y PARTIDO DE LA U","1",0,1,2
20191735,"COALICION ALCALDIA DE FLANDES-TOL.PARTIDO CONSERVADOR Y ALIANZA SOCIAL INDEPENDIENTE","3",0,1,3
20191736,"COALICION ALCALDIA DE LERIDA-TOL.PARTIDO CONSERVADOR Y PARTIDO COLOMBIA RENACIENTE","3",0,1,3
20191738,"G.S.C  SOLIDARIOS","2",0,0,4
20191739,"COALICION ALCALDIA DE NATAGAIMA-TOL.PARTIDO CONSERVADOR Y PARTIDO DE LA U","1",0,1,2
20191740,"COALICION ALCALDIA DE PALOCABILDO-TOL.PARTIDO CONSERVADOR - PARTIDO DE LA U Y ALIANZA SOCIAL INDEPENDIENTE","1",0,1,2
20191741,"COALICION ALCALDIA DE SAN ANTONIO-TOL.PARTIDO CONSERVADOR Y PARTIDO DE LA U","1",0,1,2
20191742,"G.S.C  IDEAS","2",0,0,4
20191743,"G.S.C  SUAREZ, EL PROGRESO REGRESA","2",0,0,4
20191744,"COALICION ALCALDIA DE SUAREZ-TOL.PARTIDO CONSERVADOR Y PARTIDO DE LA U","1",0,1,2
20191745,"G.S.C  FIRME CON EL CHONTICO","2",0,0,4
20191746,"G.S.C  COMPROMISO CIUDADANO POR CALI","2",0,0,4
20191747,"COALICION ALCALDIA DE ARGELIA-VALL.PARTIDO CONSERVADOR Y PARTIDO CENTRO DEMOCRATICO","1",0,1,2
20191748,"COALICION ALCALDIA DE BUENAVENTURA-VALL.PARTIDO CENTRO DEMOCRATICO Y PARTIDO CAMBIO RADICAL","1",0,1,3
20191749,"COALICION ALCALDIA DE CALIMA-VALL.PARTIDO CONSERVADOR - MOVIMIENTO MAIS Y PARTIDO DE LA U","1",0,1,2
20191750,"G.S.C  !MI PASION ES GINEBRA!","2",0,0,4
20191751,"G.S.C  NUEVOS TIEMPOS, NUEVAS IDEAS","2",0,0,4
20191752,"COALICION ALCALDIA DE SEVILLA-VALL.PARTIDO CONSERVADOR Y MOVIMIENTO MAIS","3",0,1,3
20191753,"COALICION ALCALDIA DE TRUJILLO-VALL.PARTIDO CONSERVADOR Y MOVIMIENTO MAIS","3",0,1,3
20191754,"COALICION ALCALDIA DE VERSALLES-VALL.PARTIDO CONSERVADOR - PARTIDO CENTRO DEMOCRATICO Y PARTIDO CAMBIO RADICAL","1",0,1,2
20191755,"COALICION ALCALDIA DE ZARZAL-VALL.PARTIDO LIBERAL Y MOVIMIENTO MAIS","3",0,1,3
20191757,"G.S.C  SOMOS UNA FUERZA PARA EL BIEN","2",0,0,4
20191758,"G.S.C  UNION CIVICA POR AGUAZUL","2",0,0,4
20191759,"G.S.C  LLANERO #MIPARTIDO","2",0,0,4
20191760,"G.S.C  TRABAJEMOS CON SENTIDO SOCIAL","2",0,0,4
20191761,"G.S.C  MOVIMIENTO CIUDADANO -VAMOS-","2",0,0,4
20191763,"G.S.C  MOVIMIENTO SOCIAL CREE EN VILLANUEVA","2",0,0,4
20191764,"G.S.C  NUESTRO MOTIVO <U+2026> COLON","2",0,0,4
20191765,"COALICION ALCALDIA DE SAN FRANCISCO-PUT.PARTIDO CONSERVADOR - PARTIDO CENTRO DEMOCRATICO Y PARTIDO CAMBIO RADICAL","1",0,1,2
20191766,"G.S.C  VALLEGUAMENCES SOMOS TODOS","2",0,0,4
20191767,"COALICION ALCALDIA DE CALAMAR-GUAV.PARTIDO CONSERVADOR Y PARTIDO CAMBIO RADICAL","1",0,1,3
20191768,"COALICION ALCALDIA DE MIRAFLORES-GUAV.PARTIDO CONSERVADOR Y PARTIDO CAMBIO RADICAL","1",0,1,3
20191769,"COALICION ALCALDIA DE ARCABUCO-BOY.PARTIDO CAMBIO RADICAL - PARTIDO DE LA U Y ALIANZA SOCIAL INDEPENDIENTE - ""ARCABUCO SOCIAL Y PRODUCTIVO""","1",0,1,3
20191770,"COALICION ALCALDIA DE BERBEO-BOY.PARTIDO ALIANZA VERDE Y PARTIDO DE LA U - ""HECHOS Y NO PALABRAS""","1",0,1,3
20191771,"COALICION ALCALDIA DE TARQUI-HUI.PARTIDO CAMBIO RADICAL Y PARTIDO CONSERVADOR - ""TODOS POR TARQUI""","1",0,1,3
20191772,"COALICION ALCALDIA DE TARQUI-HUI.MOVIMIENTO AICO - PARTIDO COLOMBIA RENACIENTE Y","3",0,0,3
20191773,"COALICION ALCALDIA DE BOYACA-BOY.PARTIDO DE LA U - PARTIDO CENTRO DEMOCRATICO Y PARTIDO CAMBIO RADICAL - ""ALCALDIA MUNICIPAL DE BOYACA""","1",0,1,2
20191774,"COALICION ALCALDIA DE BOYACA-BOY.PARTIDO LIBERAL Y PARTIDO ALIANZA VERDE - ""PARA SERVIRLE A USTED""","1",0,1,3
20191775,"COALICION ALCALDIA DE BUENAVISTA-BOY.PARTIDO CAMBIO RADICAL - PARTIDO DE LA U Y PARTIDO CENTRO DEMOCRATICO - ""GOBIERNO DE RESULTADOS""","1",0,1,2
20191776,"COALICION ALCALDIA DE BUENAVISTA-BOY.PARTIDO LIBERAL - PARTIDO ALIANZA VERDE Y PARTIDO CONSERVADOR - ""BUENAVISTA NOS UNE""","1",1,1,3
20191777,"COALICION ALCALDIA DE CALDAS-BOY.PARTIDO LIBERAL Y PARTIDO CENTRO DEMOCRATICO - ""UNIDOS POR EL PROGRESO DE CALDAS""","1",0,1,3
20191778,"COALICION ALCALDIA DE POPAYAN-CAU.PARTIDO COLOMBIA RENACIENTE Y PARTIDO ALIANZA VERDE - ""CREO EN POPAYAN""","3",0,99,3
20191779,"COALICION ALCALDIA DE POPAYAN.CAU.MOVIMIENTO MAIS Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA","3",0,0,1
20191780,"COALICION ALCALDIA DE MIRANDA-CAU.PARTIDO DE LA U - PARTIDO CONSERVADOR Y PARTIDO COLOMBIA RENACIENTE - ""ALCALDIA DE MIRANDA CAUCA""","1",0,1,2
20191781,"COALICION ALCALDIA DE MIRANDA-CAU.ALIANZA SOCIAL INDEPENDIENTE Y PARTIDO LIBERAL - ""SI PODEMOS""","3",0,1,3
20191782,"COALICION ALCALDIA DE MONTERIA-CORD.PARTIDO CAMBIO RADICAL Y PARTIDO CENTRO DEMOCRATICO - ""LEALTAD CON MONTERIA""","1",0,1,3
20191783,"COALICION ALCALDIA DE MONTERIA-CORD.PARTIDO CONSERVADOR - PARTIDO LIBERAL Y PARTIDO DE LA U - ""AHORA LA GENTE""","1",1,1,2
20191784,"COALICION ALCALDIA DE PEREIRA-RIS.GSC PRIMERO PEREIRA Y ALIANZA SOCIAL INDEPENDIENTE - ""PRIMERO PEREIRA""","3",0,99,3
20191785,"COALICION ALCALDIA DE PEREIRA-RIS.PARTIDO LIBERAL Y PARTIDO CONSERVADOR - ""MAS CAMBIO""","1",1,1,3
20191786,"COALICION ALCALDIA DE IBAGUE-TOL.PARTIDO COLOMBIA RENACIENTE Y PARTIDO CAMBIO RADICAL - ""#IBAGUERENACERA","3",0,1,3
20191787,"COALICION ALCALDIA DE IBAGUE-TOL.MOVIMIENTO MAIS Y PARTIDO AICO","3",0,0,1
20191788,"COALICION ALCALDIA DE IBAGUE-TOL.PARTIDO ALIANZA VERDE - POLO DEMOCRATICO ALTERNATIVO - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""CONVERGENCIA ALTERNATIVA""","1",0,99,1
20191789,"G.S.C  CAMBIEMOS","2",0,0,4
20191790,"COALICION ALCALDIA DE CUBARA-BOY.AURA TEGRIA TODOS POR CUBARA","2",0,99,4
20191791,"COALICION ALCALDIA DE CUCAITA-BOY.PARTIDO ALIANZA VERDE Y PARTIDO DE LA U - ""UNIDOS POR EL MEDIO AMBIENTE Y EL DESARROLLO DEL CAMPO ""","1",0,1,3
20191792,"COALICION ALCALDIA DE ZIPAQUIRA-CUND.PARTIDO COLOMBIA RENACIENTE Y ALIANZA DEMOCRATICA AFROCOLOMBIANA ADA - ""ZIPAQUIRA ES MAS CONTIGO""","3",0,0,3
20191793,"COALICION ALCALDIA DE ZIPAQUIRA-CUND.PARTIDO ALIANZA VERDE - PARTIDO LIBERAL - PARTIDO DE LA U - PARTIDO CAMBIO RADICAL - ALIANZA SOCIAL INDEPENDIENTE - MOVIMIENTO MAIS","1",0,1,3
20191794,"COALICION ALCALDIA DE ZIPAQUIRA-CUND.GSC VISION ZIPAQUIRA Y PARTIDO COLOMBIA JUSTA LIBRES - ""ZIPAQUIRA LIBRES""","2",0,0,4
20191795,"COALICION ALCALDIA DE ZIPAQUIRA-CUND.POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""CONTIGO ES POSIBLE""","3",0,0,1
20191796,"COALICION ALCALDIA DE EL COCOUY-BOY.PARTIDO LIBERAL Y PARTIDO ALIANZA VERDE - ""DESARROLLO SOSTENIBLE CON BIENESTAR PARA TODOS""","1",0,1,3
20191797,"COALICION ALCALDIA DE DOSQUEBRADAS-RIS.PARTIDO COLOMBIA JUSTA LIBRES Y PARTIDO DE LA U - ""DOSQUEBRADAS SI ES POSIBLE""","3",0,1,3
20191798,"COALICION ALCALDIA DE LA VIRGINIA-RIS.MOVIMIENTO MAIS - PARTIDO ALIANZA VERDE Y PARTIDO CONSERVADOR - ""ALIANZA CON VISION POR EL FUTURO DE LA VIRGINIA""","1",0,0,3
20191799,"COALICION ALCALDIA DE GAMEZA-BOY.PARTIDO CENTRO DEMOCRATICO - PARTIDO LIBERAL Y PARTIDO CAMBIO RADICAL - ""COMPROMISO SOCIAL PARA SEGUIR CRECIENDO""","1",0,1,3
20191800,"COALICION ALCALDIA DE CUCUTA-NOR.PARTIDO CAMBIO RADICAL Y PARTIDO DE LA U - ""CUCUTA PARA TODOS""","1",0,1,3
20191801,"COALICION ALCALDIA DE CUCUTA-NOR.PARTIDO REIVINDICACION ETNICA PRE Y ALIANZA DEMOCRATICA AFROCOLOMBIANA ADA - ""CIUDADANOS POR EL CAMBIO""","2",0,0,4
20191802,"COALICION ALCALDIA DE SOACHA-CUND.PARTIDO CAMBIO RADICAL - PARTIDO LIBERAL - ALIANZA SOCIAL INDEPENDIENTE - PARTIDO AICO Y MOVIMIENTO MAIS - ""ALIANZA POR SOACHA""","3",0,0,1
20191803,"COALICION ALCALDIA DE SOACHA-CUND.PARTIDO DE LA U - PARTIDO CENTRO DEMOCRATICO Y ALIANZA DEMOCRATICA AFROCOLOMBIANA ADA - ""SOACHA CIUDAD PODEROSA""","1",0,1,2
